,year,geoid,pollutant,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by,sourcetype,regclass,fueltype,roadtype,table
17445,2035.0,37095,98.0,31396.164126375996,79032585.7096887,1636790.85880634,6431.91424093287,7033012.014820428,0.0,0.0,0.0,0.0,16,,,,,d37095
17446,2040.0,37095,98.0,31536.843696478005,81676567.507946,1692253.8338030502,6552.9929563036985,7226085.58253774,0.0,0.0,0.0,0.0,16,,,,,d37095
17447,2045.0,37095,98.0,32253.29383,84580716.877,1753047.9231000002,6706.2122759,7461969.484599999,0.0,0.0,0.0,0.0,16,,,,,d37095
17448,2050.0,37095,98.0,33394.89243,87555227.08399999,1815233.1389,6853.7788185,7700972.646599999,0.0,0.0,0.0,0.0,16,,,,,d37095
17449,2055.0,37095,98.0,34718.90894,90458569.42,1875992.1214000003,6987.4826754000005,7928949.592800001,0.0,0.0,0.0,0.0,16,,,,,d37095
17450,2060.0,37095,98.0,36194.29654,93499598.99,1939695.0049,7129.848738000001,8174879.2246,0.0,0.0,0.0,0.0,16,,,,,d37095
17451,2020.0,37097,98.0,1175829.1701364694,2192728129.105351,53091055.542089425,178928.32429502,266985650.399539,575487.5480000001,43171.12,0.0,154664.227,16,,,,,d37097
17452,2025.0,37097,98.0,1094837.7045711605,2255684942.02542,54599209.8355063,184794.26594617,277030978.937201,496139.542,114959.05,25201.008,159075.3454,16,,,,,d37097
17453,2030.0,37097,98.0,1032008.0005959504,2335840890.166046,56544973.198656425,189390.05176779,285290180.99396,411610.667755,187956.39,56090.23,163913.896939,16,,,,,d37097
17454,2035.0,37097,98.0,998095.3728311833,2402543821.650976,58171371.44620505,193456.235950266,292871695.29234755,357329.21721770003,237619.01,81134.84999999999,169021.09430442,16,,,,,d37097
17455,2040.0,37097,98.0,1003086.3395427102,2492884875.7656403,60383192.36915257,197783.00886776,300912033.217703,336418.7,266866.04,96509.18,174948.66,16,,,,,d37097
17456,2045.0,37097,98.0,1026400.772890001,2589409620.35,62743420.5656,203026.79618,310734746.77,332153.81,285327.46,105583.25,180766.63,16,,,,,d37097
17457,2050.0,37097,98.0,1061926.757129999,2683791987.66,65033225.64989998,207856.07449,320687498.795,337358.6,298106.9,111340.95,186702.11,16,,,,,d37097
17458,2055.0,37097,98.0,1102746.6677499998,2774737644.99,67232788.12299997,212159.81208,330181314.471,346643.69,308052.56,115435.16,192532.6,16,,,,,d37097
17459,2060.0,37097,98.0,1148230.95976,2870234377.4399996,69542418.20400003,216717.31022,340422043.90000004,357482.63,317761.45,119160.54,198600.91,16,,,,,d37097
17460,2020.0,37099,98.0,364209.73075690505,712204086.42045,17649627.084370624,59138.94335001,67817193.5703525,10085.6856,756.5922999999999,0.0,2710.56534,16,,,,,d37099
17461,2025.0,37099,98.0,339536.14832847874,732626028.9499896,18152564.34160548,61063.102578112,70368767.0171138,8695.07209,2014.7164,441.6601,2787.861373,16,,,,,d37099
17462,2030.0,37099,98.0,320827.6071950299,757810631.5584162,18783030.903467625,62522.471692076,72466663.19580099,7213.6572078,3294.0170000000003,983.0073,2872.6672019499997,16,,,,,d37099
17463,2035.0,37099,98.0,310605.4534780582,777586013.4793943,19286585.945751093,63753.6664279232,74392446.20778695,6262.361301748,4164.393,1421.9224,2962.1641754369,16,,,,,d37099
17464,2040.0,37099,98.0,312133.1263633828,804492356.4679306,19972599.34260612,65022.346165067,76434789.5697105,5895.898,4676.942,1691.3682,3066.0544,16,,,,,d37099
17465,2045.0,37099,98.0,319328.29161600006,833818411.143,20716326.473150004,66600.763909,78929865.201,5821.155000000001,5000.489,1850.3893,3168.006,16,,,,,d37099
17466,2050.0,37099,98.0,330547.19954000006,863335359.5960001,21456989.210880022,68094.339328,81457845.622,5912.362,5224.454,1951.306,3272.0278,16,,,,,d37099
17467,2055.0,37099,98.0,343502.624776,891976069.2879997,22173762.07680001,69437.54097399999,83869358.188,6075.094,5398.763000000001,2023.0557,3374.228,16,,,,,d37099
17468,2060.0,37099,98.0,357942.6959400001,921981967.1770002,22925344.958870005,70864.40898,86470721.38800001,6265.039,5568.918,2088.3431,3480.5752,16,,,,,d37099
17469,2020.0,37101,98.0,1407581.3039238506,2583012134.6476903,63797270.8582042,210145.32514156,296195740.43882,646765.968,48518.17,0.0,173820.887,16,,,,,d37101
17470,2025.0,37101,98.0,1311322.32143304,2657391849.8078694,65612620.55660207,217019.0149766,307339856.730373,557590.15,129197.81,28322.366,178777.8275,16,,,,,d37101
17471,2030.0,37101,98.0,1236178.46424814,2751046976.4059777,67935991.88462502,222359.22323354,316502858.767098,462591.275234,211236.23,63037.47,184216.153809,16,,,,,d37101
17472,2035.0,37101,98.0,1195410.71919411,2828013028.205533,69859162.23895274,227024.96402852703,324913411.20839286,401587.4193502,267050.83,91184.0,189955.17483756,16,,,,,d37101
17473,2040.0,37101,98.0,1201028.8074645998,2932130563.654951,72473321.99821521,231948.75377831,333833520.38910496,378086.8,299919.01,108462.21,196617.27,16,,,,,d37101
17474,2045.0,37101,98.0,1228676.566749999,3043860445.32,75272303.37790002,237963.94781000004,344731440.794,373294.6,320667.46,118660.41,203155.61,16,,,,,d37101
17475,2050.0,37101,98.0,1271239.7403200003,3154089861.99,78005847.38290001,243549.03422,355773163.456,379143.75,335029.12,125131.96,209825.96,16,,,,,d37101
17476,2055.0,37101,98.0,1320251.4346800004,3260595390.7100005,80637076.74649997,248541.7686,366305254.0240001,389578.28,346207.45,129732.89,216379.4,16,,,,,d37101
17477,2060.0,37101,98.0,1374856.91666,3372386307.310001,83398981.3919,253834.73725,377666292.028,401758.85,357119.43,133919.28,223199.14,16,,,,,d37101
17478,2020.0,37103,98.0,144657.47264095902,274083819.43676895,5468474.496891276,22291.641649108,25377192.854377203,29628.474400000003,2222.6292,0.0,7962.7731,16,,,,,d37103
17479,2025.0,37103,98.0,135163.626186582,282080035.37449694,5628186.655793373,23015.967745378,26332081.8062893,25543.28483,5918.5689999999995,1297.4533,8189.82721,16,,,,,d37103
17480,2030.0,37103,98.0,127617.77568930594,291728517.21154004,5821637.182661442,23559.724127921,27117076.868763097,21191.3586756,9676.756,2887.7569,8438.978168900001,16,,,,,d37103
17481,2035.0,37103,98.0,123454.83144522407,299231202.1031419,5972880.550149897,24009.940588825302,27837727.645001516,18396.763886438,12233.657,4177.152,8701.888221609,16,,,,,d37103
17482,2040.0,37103,98.0,123961.79696076602,309357769.9813339,6176931.865081832,24467.42825964,28601870.8480536,17320.219,13739.333,4968.686000000001,9007.067000000001,16,,,,,d37103
17483,2045.0,37103,98.0,126751.82591699997,320439182.297,6399949.79024,25046.092053999997,29535542.7207,17100.718,14689.866,5435.852,9306.587,16,,,,,d37103
17484,2050.0,37103,98.0,131214.06662100006,331778483.41100025,6627954.899739998,25603.116452,30481572.861099996,17368.619000000002,15347.786999999998,5732.301,9612.169,16,,,,,d37103
17485,2055.0,37103,98.0,136392.17297599994,342856691.53500015,6850891.298830001,26108.066351,31384062.117500003,17846.671000000002,15859.79,5943.085,9912.392,16,,,,,d37103
17486,2060.0,37103,98.0,142160.78872500005,354465687.575,7084729.166220003,26645.861887,32357418.968300004,18404.678,16359.736,6134.8859999999995,10224.81,16,,,,,d37103
17487,2020.0,37105,98.0,391788.2326773118,737504337.9149998,19712771.354507696,60754.722180414,85706457.22719699,138528.296,10391.91,0.0,37230.0015,16,,,,,d37105
17488,2025.0,37105,98.0,364581.22344413307,758545057.9090005,20268824.50284276,62743.381737601,88931145.3869924,119428.0154,27672.373,6066.258000000001,38291.64136000001,16,,,,,d37105
17489,2030.0,37105,98.0,343865.6681023921,785342538.2647141,20987985.710638057,64295.25949180899,91582513.636371,99080.598881,45243.84,13501.773,39456.582220300006,16,,,,,d37105
17490,2035.0,37105,98.0,332689.4227254582,807448827.573852,21585277.792213578,65661.98186752501,94016152.6726217,86014.36414455,57198.45,19530.346,40685.81103614,16,,,,,d37105
17491,2040.0,37105,98.0,334414.6753936797,837480319.2942641,22400043.526706815,67112.088252022,96597364.6373724,80980.95999999999,64238.49,23231.205,42112.64,16,,,,,d37105
17492,2045.0,37105,98.0,342220.7370199998,869658693.1299995,23271317.09050001,68871.345937,99750485.698,79954.49,68682.42,25415.412,43513.08,16,,,,,d37105
17493,2050.0,37105,98.0,354075.49462,901152862.57,24116360.57720001,70492.494745,102945351.757,81207.09999999999,71758.59,26801.446,44941.76,16,,,,,d37105
17494,2055.0,37105,98.0,367689.23001999984,931477816.5900002,24927250.53580001,71936.30513,105993082.705,83442.28,74152.85,27786.995000000003,46345.48,16,,,,,d37105
17495,2060.0,37105,98.0,382861.6934600001,963300532.34,25778254.36699998,73465.07183,109280599.409,86051.25,76489.94,28683.716,47806.23,16,,,,,d37105
17496,2020.0,37107,98.0,381237.4102218684,745314436.5323776,20889695.821056552,62346.41595802099,74954091.3790143,9668.5503,725.3018,0.0,2598.4615599999997,16,,,,,d37107
17497,2025.0,37107,98.0,354838.32880228537,766477913.8701661,21478039.92308988,64378.405100822005,77774285.5593619,8335.456,1931.3862,423.3935,2672.561601,16,,,,,d37107
17498,2030.0,37107,98.0,335242.1268450731,793041045.9475893,22230147.457319833,65936.39977852,80092926.36145741,6915.315578899999,3157.784,942.3526,2753.85974471,16,,,,,d37107
17499,2035.0,37107,98.0,324615.5730983236,814229384.8275028,22840761.72347563,67274.1878056446,82221363.18759733,6003.363289268,3992.156,1363.1173,2839.6589723170005,16,,,,,d37107
17500,2040.0,37107,98.0,326347.42188228184,843148550.7990404,23675598.288049206,68670.369976324,84478630.2938402,5652.058999999999,4483.519,1621.4149,2939.2507,16,,,,,d37107
17501,2045.0,37107,98.0,333970.12480500014,874489515.7714002,24575394.18695,70385.630801,87236276.151,5580.403,4793.6810000000005,1773.8683999999998,3036.9881,16,,,,,d37107
17502,2050.0,37107,98.0,345642.79586799996,905596419.4834994,25457926.32880001,71986.46855599999,90030356.233,5667.84,5008.383,1870.6077,3136.7077,16,,,,,d37107
17503,2055.0,37107,98.0,359072.43660200003,935634314.6687998,26307181.66234002,73417.831235,92695648.482,5823.838000000001,5175.479,1939.39,3234.6818,16,,,,,d37107
17504,2060.0,37107,98.0,374044.89060900005,967106809.2090002,27197733.631259985,74935.6784,95570779.855,6005.93,5338.6,2001.98,3336.6301,16,,,,,d37107
17505,2020.0,37109,98.0,425846.89049067395,832917706.221769,21715701.793432057,69320.470210669,88064269.744441,50312.418699999995,3774.27,0.0,13521.6467,16,,,,,d37109
17506,2025.0,37109,98.0,396492.4713701827,856656685.1894609,22329887.373578086,71583.133938673,91377692.6781376,43375.32290000001,10050.397,2203.2236,13907.24573,16,,,,,d37109
17507,2030.0,37109,98.0,374457.092936028,886508970.1259077,23114134.005035963,73324.974123628,94101993.1856339,35985.3758642,16432.207000000002,4903.734,14330.3359661,16,,,,,d37109
17508,2035.0,37109,98.0,362521.7335307211,910532775.0162296,23753326.336556725,74829.0965934235,96602594.42759427,31239.74150527,20774.048,7093.2789999999995,14776.802376317,16,,,,,d37109
17509,2040.0,37109,98.0,364444.29024711606,943256334.3739789,24625772.940240163,76404.819225001,99254727.3359389,29411.668,23330.957,8437.394,15295.04,16,,,,,d37109
17510,2045.0,37109,98.0,372955.2592890002,978618548.3649997,25564871.378959995,78335.74722599999,102494589.534,29038.897,24944.993,9230.694,15803.641,16,,,,,d37109
17511,2050.0,37109,98.0,385986.5489790003,1013630026.3310004,26485934.855330013,80134.33742000001,105777432.477,29493.828,26062.242,9734.101,16322.533,16,,,,,d37109
17512,2055.0,37109,98.0,400978.797297,1047432136.296,27372778.79311,81742.25925,108908979.049,30305.643,26931.776,10092.021,16832.31,16,,,,,d37109
17513,2060.0,37109,98.0,417691.2976410004,1082870978.6750004,28303044.833600014,83446.85816,112286895.169,31253.118,27780.594,10417.673,17362.821,16,,,,,d37109
17514,2020.0,37111,98.0,454031.46388263087,807877088.3142542,17909845.687121578,64712.390415499,89210670.6559,254575.418,19097.347,0.0,68418.2945,16,,,,,d37111
17515,2025.0,37111,98.0,423613.0237824907,831420538.6718577,18426496.5918759,66825.470742659,92567178.5513328,219474.3104,50854.0,11148.077,70369.2251,16,,,,,d37111
17516,2030.0,37111,98.0,399141.31592882506,860551670.8709941,19075485.662227713,68452.78478029801,95326894.3819018,182082.493865,83145.29000000001,24812.404,72509.96596619999,16,,,,,d37111
17517,2035.0,37111,98.0,385761.2135613358,884263614.1558886,19607648.329957433,69853.59363421099,97860142.94833124,158069.87761651998,105114.87,35891.22,74768.99190412999,16,,,,,d37111
17518,2040.0,37111,98.0,387331.08735439304,916167606.701652,20327011.880860858,71316.77402274602,100546798.3013518,148820.36,118052.12,42692.34,77391.23,16,,,,,d37111
17519,2045.0,37111,98.0,396081.9716330002,950524401.3740004,21099850.365900006,73125.71847600001,103828838.936,146933.04,126218.84,46706.36,79964.71,16,,,,,d37111
17520,2050.0,37111,98.0,409816.1658540001,984866566.913,21864804.1142,74827.09317,107154337.574,149236.09,131871.87,49253.5,82590.32,16,,,,,d37111
17521,2055.0,37111,98.0,425689.8371199999,1018216864.525,22605143.989600018,76357.12354999999,110326624.469,153343.24,136271.56,51064.59,85169.92,16,,,,,d37111
17522,2060.0,37111,98.0,443368.7486700001,1053225064.454,23382346.500699993,77982.12877000001,113748566.518,158137.92,140566.59,52712.57,87854.31999999999,16,,,,,d37111
17523,2020.0,37113,98.0,198925.76115312404,391746596.0064919,9756706.55524894,32596.44316968,38201189.8314702,4856.20827,364.2963,0.0,1305.12502,16,,,,,d37113
17524,2025.0,37113,98.0,185394.20817237592,402957952.1219187,10034273.459582437,33657.710053388,39638506.8161208,4186.633159999999,970.0745,212.65687,1342.346089,16,,,,,d37113
17525,2030.0,37113,98.0,175184.38689375456,416849233.1740406,10383575.842500534,34465.227368404005,40820271.9753854,3473.3403224900003,1586.0546,473.3133,1383.17293062,16,,,,,d37113
17526,2035.0,37113,98.0,169618.082527459,427810214.53229594,10663634.341800172,35150.0067228578,41905049.17452511,3015.29934529,2005.1303,684.65,1426.2666363224998,16,,,,,d37113
17527,2040.0,37113,98.0,170477.19335436996,442733860.30931866,11045373.70076466,35858.31069045499,43055436.849330194,2838.8464999999997,2251.9231,814.3858,1476.2856,16,,,,,d37113
17528,2045.0,37113,98.0,174424.43620599995,458971664.5480001,11458684.834599998,36736.400504,44460870.0939,2802.8578,2407.7141,890.9556,1525.3811,16,,,,,d37113
17529,2050.0,37113,98.0,180550.5833960001,475252712.742,11869006.07672,37564.033451,45884987.8012,2846.772,2515.5502,939.5445,1575.4697,16,,,,,d37113
17530,2055.0,37113,98.0,187618.232897,491030068.75900006,12265662.87619,38307.364454999995,47243350.111,2925.126,2599.4809,974.0924,1624.6768,16,,,,,d37113
17531,2060.0,37113,98.0,195496.322708,507562943.902,12681625.62491,39096.687971,48708725.384,3016.5831,2681.4139,1005.5287,1675.8862,16,,,,,d37113
17532,2020.0,37115,98.0,137945.617650833,258417537.32487708,5225895.771650297,20941.894369025995,26583882.4045344,48045.8668,3604.233,0.0,12912.5437,16,,,,,d37115
17533,2025.0,37115,98.0,128795.54365914248,265943128.550513,5377841.661180269,21624.393333004,27584161.2909588,41421.2967,9597.636,2103.9678,13280.71167,16,,,,,d37115
17534,2030.0,37115,98.0,121512.4236545683,275160458.94718087,5565102.197282216,22143.915719383003,28406505.1132906,34364.27244660001,15691.973,4682.823,13684.7321116,16,,,,,d37115
17535,2035.0,37115,98.0,117518.07842573612,282500910.3519445,5715076.847367444,22583.423660572396,29161434.684856854,29832.48743746,19838.172,6773.723,14111.108359364,16,,,,,d37115
17536,2040.0,37115,98.0,118018.45762258212,292404600.7089002,5917563.102743748,23036.998855323,29961949.475618,28086.77,22279.923000000003,8057.289,14605.96,16,,,,,d37115
17537,2045.0,37115,98.0,120692.73527300006,303150636.8197,6136959.1000500005,23602.931085999997,30940009.471600004,27730.633,23821.226,8814.855,15091.709,16,,,,,d37115
17538,2050.0,37115,98.0,124918.37790399996,313997853.79899997,6357741.205380004,24140.547269,31931050.9909,28165.122,24888.108,9295.581,15587.24,16,,,,,d37115
17539,2055.0,37115,98.0,129810.14210499998,324556556.2330001,6572580.1398599995,24625.594625,32876427.7561,28940.404,25718.484,9637.382,16074.028,16,,,,,d37115
17540,2060.0,37115,98.0,135259.08528500004,335632048.98199993,6798057.788569997,25141.272725000003,33896020.2135,29845.18,26529.094,9948.41,16580.634000000002,16,,,,,d37115
17541,2020.0,37117,98.0,202756.891482035,399456027.8422,8824485.008299088,33033.485932037,36175046.177324794,0.0,0.0,0.0,0.0,16,,,,,d37117
17542,2025.0,37117,98.0,189263.597476,410989850.51074445,9078898.437973447,34106.692293074,37536059.9849382,0.0,0.0,0.0,0.0,16,,,,,d37117
17543,2030.0,37117,98.0,178885.140007544,425018188.18092686,9391383.28913744,34913.163591104,38655154.7505074,0.0,0.0,0.0,0.0,16,,,,,d37117
17544,2035.0,37117,98.0,173181.2432767372,435875417.7606904,9636340.839673128,35582.7410848242,39682390.61294648,0.0,0.0,0.0,0.0,16,,,,,d37117
17545,2040.0,37117,98.0,173985.37756580696,450615768.29826665,9968844.000911243,36265.082487141,40771797.874213606,0.0,0.0,0.0,0.0,16,,,,,d37117
17546,2045.0,37117,98.0,177959.185281,466768646.222,10331798.293589998,37123.404688,42102657.3956,0.0,0.0,0.0,0.0,16,,,,,d37117
17547,2050.0,37117,98.0,184243.88396300003,483215135.938,10699316.4404,37945.145252,43451199.54100001,0.0,0.0,0.0,0.0,16,,,,,d37117
17548,2055.0,37117,98.0,191522.11495799996,499236343.0269999,11057114.6533,38687.782276,44737610.061,0.0,0.0,0.0,0.0,16,,,,,d37117
17549,2060.0,37117,98.0,199632.999051,516018215.0980001,11432246.7568,39477.928129,46125197.218,0.0,0.0,0.0,0.0,16,,,,,d37117
17550,2020.0,37119,98.0,5542817.678626685,11046158826.631777,323512171.88792443,929471.19195988,1418391230.17459,1337171.13,100309.89,0.0,359370.032,16,,,,,d37119
17551,2025.0,37119,98.0,5144180.805386496,11355699764.730663,332516306.06168884,960021.93011425,1471758306.7209902,1152801.849,267112.83,58555.78,369617.1373,16,,,,,d37119
17552,2030.0,37119,98.0,4854817.827412184,11763004007.238283,344432534.05603117,984289.54974351,1515636223.92462,956393.51627,436724.2,130328.54,380862.304067,16,,,,,d37119
17553,2035.0,37119,98.0,4701332.210083587,12106925952.39652,354487166.01591945,1006253.715473684,1555912655.0210965,830270.040006,552119.8,188520.7,392727.6100015,16,,,,,d37119
17554,2040.0,37119,98.0,4731343.065351229,12577425623.493418,368270803.30913913,1029982.72767009,1598628811.155175,781684.1,620075.0,224242.99,406501.0,16,,,,,d37119
17555,2045.0,37119,98.0,4845720.047184801,13077512400.715,382928413.152138,1058219.3053,1650812470.82,771775.7,662970.6,245327.42,420018.4,16,,,,,d37119
17556,2050.0,37119,98.0,5013218.056277801,13555495422.431597,396912686.49119794,1083692.9099,1703685421.02,783867.4,692663.6,258706.21,433809.8,16,,,,,d37119
17557,2055.0,37119,98.0,5204129.223412601,14011704264.144192,410244294.2548113,1106167.4662,1754122763.87,805442.9,715774.0,268218.61,447358.9,16,,,,,d37119
17558,2060.0,37119,98.0,5417026.317413197,14490590653.353209,424239933.6165397,1129892.0584,1808529643.26,830625.7,738333.7,276874.89,461458.8,16,,,,,d37119
17559,2020.0,37121,98.0,71922.91781433001,141848566.962052,2935890.5249855,11695.783508916,12553356.5704449,0.0,0.0,0.0,0.0,16,,,,,d37121
17560,2025.0,37121,98.0,67181.40435931401,145960174.36862302,3021152.7675535,12075.476788874,13025670.2739793,0.0,0.0,0.0,0.0,16,,,,,d37121
17561,2030.0,37121,98.0,63501.547672858,150925968.858733,3124593.85978558,12359.5051796011,13414006.05806851,0.0,0.0,0.0,0.0,16,,,,,d37121
17562,2035.0,37121,98.0,61473.04549544999,154743981.88931,3204807.05207402,12593.543338665502,13770472.636610672,0.0,0.0,0.0,0.0,16,,,,,d37121
17563,2040.0,37121,98.0,61748.545067900006,159920787.88596898,3313396.9552833,12830.627112318,14148523.17622956,0.0,0.0,0.0,0.0,16,,,,,d37121
17564,2045.0,37121,98.0,63151.231360000005,165607232.63,3432429.4878,13130.597031,14610368.0383,0.0,0.0,0.0,0.0,16,,,,,d37121
17565,2050.0,37121,98.0,65386.45301999999,171431116.85,3554178.6312000006,13419.542594,15078324.871599998,0.0,0.0,0.0,0.0,16,,,,,d37121
17566,2055.0,37121,98.0,67978.83477,177115899.09,3673146.8134,13681.336677,15524723.0556,0.0,0.0,0.0,0.0,16,,,,,d37121
17567,2060.0,37121,98.0,70867.49863999999,183070278.74,3797877.3815,13960.082793999998,16006230.508,0.0,0.0,0.0,0.0,16,,,,,d37121
17568,2020.0,37123,98.0,228059.83639903,408694191.627593,7710091.075231498,32571.849992276,40277364.6941943,108570.986,8144.595,0.0,29178.8751,16,,,,,d37123
17569,2025.0,37123,98.0,213180.56831246387,420727156.57329094,7937286.240183139,33631.469871645,41792802.846938506,93601.0262,21688.056999999997,4754.395,30010.87906,16,,,,,d37123
17570,2030.0,37123,98.0,200982.5824083179,435231860.532085,8211796.71561576,34431.442271657004,43038799.136322096,77653.85371,35459.57,10581.902,30923.8609274,16,,,,,d37123
17571,2035.0,37123,98.0,194246.73425324395,446689409.666251,8429237.095766082,35098.4563901636,44182486.37173636,67413.23324826,44829.03,15306.753,31887.250812066,16,,,,,d37123
17572,2040.0,37123,98.0,194947.12009356,462060039.41190696,8720929.869857922,35779.359230558,45395534.8350597,63468.4,50346.56,18207.329,33005.523,16,,,,,d37123
17573,2045.0,37123,98.0,199280.20719,478788416.65,9038288.365199998,36639.925198,46877361.5399,62663.77,53829.45,19919.204,34103.155999999995,16,,,,,d37123
17574,2050.0,37123,98.0,206245.60825000008,495884088.09000015,9362533.1279,37467.746454,48378760.12,63645.670000000006,56240.37,21005.539,35222.895,16,,,,,d37123
17575,2055.0,37123,98.0,214334.91988999984,512603100.32000005,9679860.060799995,38218.871222,49811063.09,65397.36,58116.84,21777.848,36323.062,16,,,,,d37123
17576,2060.0,37123,98.0,223342.36802999993,530142447.17999977,10012935.820999997,39019.056841,51356020.972,67442.05,59948.5,22480.749,37467.848,16,,,,,d37123
17577,2020.0,37125,98.0,529912.2413151768,1042354454.1167868,27324909.722264297,86968.69021802001,103402147.2081,11758.7689,882.1029000000001,0.0,3160.22347,16,,,,,d37125
17578,2025.0,37125,98.0,493566.5277732098,1072077842.5257692,28098635.54746265,89801.90093419,107292681.2357159,10137.46574,2348.9287000000004,514.926,3250.3351839999996,16,,,,,d37125
17579,2030.0,37125,98.0,466362.36471511907,1109134729.8340352,29079707.709281456,91965.810740978,110491372.5388848,8410.3167306,3840.459,1146.0775,3349.2104326500003,16,,,,,d37125
17580,2035.0,37125,98.0,451570.6030959646,1138533813.0092506,29871176.313052397,93812.07410417,113427578.98605174,7301.206351804,4855.210999999999,1657.8028,3453.5570879509996,16,,,,,d37125
17581,2040.0,37125,98.0,453922.91461782786,1178606513.838572,30951621.62665944,95730.43956218,116541650.0519264,6873.964,5452.794,1971.9435,3574.68,16,,,,,d37125
17582,2045.0,37125,98.0,464481.7849129999,1222124003.008,32118797.19127,98097.62309,120345847.216,6786.816000000001,5830.0160000000005,2157.3554000000004,3693.547,16,,,,,d37125
17583,2050.0,37125,98.0,480762.12740099983,1265539665.395,33270652.18483001,100318.17373,124200401.544,6893.156000000001,6091.126,2275.0018,3814.826,16,,,,,d37125
17584,2055.0,37125,98.0,499520.5770560001,1307542524.998,34381751.14915,102308.44395000002,127877366.952,7082.880999999999,6294.358,2358.6605,3933.9697,16,,,,,d37125
17585,2060.0,37125,98.0,520430.9822900002,1351554940.152,35546877.96987,104420.23938,131843656.833,7304.331,6492.738,2434.7769,4057.9614,16,,,,,d37125
17586,2020.0,37127,98.0,998454.72882102,1749536370.875422,40308386.18065243,139705.82140105,200837045.661401,636435.44,47743.15,0.0,171044.695,16,,,,,d37127
17587,2025.0,37127,98.0,931158.0096001518,1800474736.538358,41466582.05355718,144273.34923151,208393339.760621,548683.15,127133.97,27870.036,175921.7725,16,,,,,d37127
17588,2030.0,37127,98.0,876958.9028516697,1863934820.6428823,42934852.546444744,147814.431261629,214606279.522238,455202.659656,207861.68,62030.55,181274.139914,16,,,,,d37127
17589,2035.0,37127,98.0,847392.4724506203,1916157941.906878,44151209.85137693,150892.693201259,220309280.46587077,395173.1190411,262785.12,89727.53,186920.93476029,16,,,,,d37127
17590,2040.0,37127,98.0,850849.9708896896,1986396013.3792317,45796821.60414771,154129.15954327,226357690.257232,372047.8,295128.74,106730.59,193476.29,16,,,,,d37127
17591,2045.0,37127,98.0,870103.1870300003,2061748137.8500004,47558420.19279999,158108.20515000002,233746469.471,367331.5,315545.05,116765.37,199910.49,16,,,,,d37127
17592,2050.0,37127,98.0,900158.8575100005,2136603765.0999997,49288737.76259998,161828.09527,241233317.681,373086.66,329678.13,123133.23,206474.76,16,,,,,d37127
17593,2055.0,37127,98.0,934858.13611,2209182419.8900003,50959022.92600002,165165.82637999998,248374653.424,383356.05,340677.85,127660.22,212923.53,16,,,,,d37127
17594,2060.0,37127,98.0,973501.6817899998,2285395547.5600004,52712917.030799985,168707.99685999998,256078483.383,395341.74,351415.44,131780.91,219634.52,16,,,,,d37127
17595,2020.0,37129,98.0,938426.723901676,1837276374.1654713,66096344.91474867,156479.51984737,217105202.539167,58172.1331,4363.866,0.0,15634.0258,16,,,,,d37129
17596,2025.0,37129,98.0,869682.33875938,1888136711.9779575,67918993.29751153,161607.96099221,225273808.363908,50151.3091,11620.479,2547.4014,16079.81128,16,,,,,d37129
17597,2030.0,37129,98.0,821222.0935211359,1955223114.0246744,70337303.01912417,165661.29574188098,231989885.277538,41606.8977154,18999.249,5669.781999999999,16569.0039289,16,,,,,d37129
17598,2035.0,37129,98.0,795514.1541612139,2011231137.3800995,72362559.86642112,169310.282380907,238154806.66298673,36119.97174042,24019.288,8201.358,17085.155435104003,16,,,,,d37129
17599,2040.0,37129,98.0,800692.4940130778,2088206690.7546756,75147882.26536173,173241.16425879998,244693125.410636,34006.33,26975.646999999997,9755.441,17684.315000000002,16,,,,,d37129
17600,2045.0,37129,98.0,820087.2066631,2170316527.0506005,78117150.10108298,177921.29044,252680301.36799997,33575.217,28841.797,10672.705,18272.38,16,,,,,d37129
17601,2050.0,37129,98.0,848334.7387475002,2248787318.2958026,80949526.48037092,182139.61175,260773708.183,34101.257,30133.495,11254.755,18872.352,16,,,,,d37129
17602,2055.0,37129,98.0,880492.8654756994,2323541028.581898,83646661.91792504,185855.16622,268494117.698,35039.871999999996,31138.956,11668.513,19461.86,16,,,,,d37129
17603,2060.0,37129,98.0,916364.6806010988,2401923539.3472986,86475485.88555597,189775.31531,276821255.951,36135.419,32120.327,12045.173,20075.255,16,,,,,d37129
17604,2020.0,37131,98.0,214972.86003265495,392512749.6404201,8140330.1000326015,31597.713041493,41139094.9535639,95691.682,7178.459000000001,0.0,25717.561499999996,16,,,,,d37131
17605,2025.0,37131,98.0,200697.34531930095,403966444.53399926,8376737.374784002,32627.84292928,42686964.6887442,82497.641,19115.347,4190.417,26450.88626,16,,,,,d37131
17606,2030.0,37131,98.0,189237.87274534997,418008896.9434616,8669393.169265866,33414.362252694,43959695.8937682,68442.23429,31253.2,9326.654,27255.5680724,16,,,,,d37131
17607,2035.0,37131,98.0,182953.50948716977,429264839.6756336,8905561.931093954,34082.2441820339,45127766.440330856,59416.48286294,39511.18,13491.043,28104.727715736,16,,,,,d37131
17608,2040.0,37131,98.0,183700.827599304,444424818.98892707,9224306.005729323,34773.422460788,46366809.8282116,55939.57,44374.29,16047.476,29090.358,16,,,,,d37131
